(	70	,	22	,	4	)
(	71	,	23	,	4	)
(	72	,	24	,	4	)
(	73	,	1	,	3	)
(	74	,	2	,	3	)
(	75	,	3	,	3	)
(	76	,	4	,	3	)
(	77	,	5	,	3	)
(	78	,	6	,	3	)
(	79	,	7	,	3	)
(	80	,	8	,	3	)
(	81	,	9	,	3	)
(	82	,	10	,	3	)
(	83	,	11	,	3	)
(	84	,	12	,	3	)
(	85	,	13	,	3	)
(	86	,	14	,	3	)
(	87	,	15	,	3	)
(	88	,	16	,	3	)
(	89	,	17	,	3	)
(	90	,	18	,	3	)
(	91	,	19	,	3	)
(	92	,	20	,	3	)
(	93	,	21	,	3	)
(	94	,	22	,	3	)
(	95	,	23	,	3	)
(	96	,	24	,	3	)
(	97	,	1	,	3	)
(	98	,	2	,	3	)
(	99	,	3	,	3	)
(	100	,	4	,	3	)
(	101	,	5	,	3	)
(	102	,	6	,	3	)
(	103	,	7	,	3	)
(	104	,	8	,	3	)
(	105	,	9	,	3	)
(	106	,	10	,	3	)
(	107	,	11	,	3	)
(	108	,	12	,	3	)
(	109	,	13	,	3	)
(	110	,	14	,	3	)
(	111	,	15	,	3	)
(	112	,	16	,	3	)
(	113	,	17	,	3	)
(	114	,	18	,	3	)
(	115	,	19	,	3	)
(	116	,	20	,	3	)
(	117	,	21	,	3	)
(	118	,	22	,	3	)
(	119	,	23	,	3	)
(	120	,	24	,	3	)
(	121	,	1	,	1	)
(	122	,	2	,	1	)
(	123	,	3	,	1	)
(	124	,	4	,	1	)
(	125	,	5	,	1	)
(	126	,	6	,	1	)
(	127	,	7	,	1	)
(	128	,	8	,	1	)
(	129	,	9	,	1	)
(	130	,	10	,	1	)
(	131	,	11	,	1	)
(	132	,	12	,	1	)
(	133	,	13	,	1	)
(	134	,	14	,	1	)
(	135	,	15	,	1	)
(	136	,	16	,	1	)
(	137	,	17	,	1	)
(	138	,	18	,	1	)
(	139	,	19	,	1	)
(	140	,	20	,	1	)
(	141	,	21	,	1	)
(	142	,	22	,	1	)
(	143	,	23	,	1	)
(	144	,	24	,	1	)
(	145	,	1	,	1	)
(	146	,	2	,	1	)
(	147	,	3	,	1	)
(	148	,	4	,	1	)
(	149	,	5	,	1	)
(	150	,	6	,	1	)
(	151	,	7	,	1	)
(	152	,	8	,	1	)
(	153	,	9	,	1	)
(	154	,	10	,	1	)
(	155	,	11	,	1	)
(	156	,	12	,	1	)
(	157	,	13	,	1	)
(	158	,	14	,	1	)
(	159	,	15	,	1	)
(	160	,	16	,	1	)
(	161	,	17	,	1	)
(	162	,	18	,	1	)
(	163	,	19	,	1	)
(	164	,	20	,	1	)
(	165	,	21	,	1	)
(	166	,	22	,	1	)
(	167	,	23	,	1	)
(	168	,	24	,	1	)
(	169	,	1	,	1	)
(	170	,	2	,	1	)
(	171	,	3	,	1	)
(	172	,	4	,	1	)
(	173	,	5	,	1	)
(	174	,	6	,	1	)
(	175	,	7	,	1	)
(	176	,	8	,	1	)
(	177	,	9	,	1	)
(	178	,	10	,	1	)
(	179	,	11	,	1	)
(	180	,	12	,	1	)
(	181	,	13	,	1	)
(	182	,	14	,	1	)
(	183	,	15	,	1	)
(	184	,	16	,	1	)
(	185	,	17	,	1	)
(	186	,	18	,	1	)
(	187	,	19	,	1	)
(	188	,	20	,	1	)
(	189	,	21	,	1	)
(	190	,	22	,	1	)
(	191	,	23	,	1	)
(	192	,	24	,	1	)
(	193	,	1	,	1	)
(	194	,	2	,	1	)
(	195	,	3	,	1	)
(	196	,	4	,	1	)
(	197	,	5	,	1	)
(	198	,	6	,	1	)
(	199	,	7	,	1	)
(	200	,	8	,	1	)
(	201	,	9	,	1	)
(	202	,	10	,	1	)
(	203	,	11	,	1	)
(	204	,	12	,	1	)
(	205	,	13	,	1	)
(	206	,	14	,	1	)
(	207	,	15	,	1	)
(	208	,	16	,	1	)
(	209	,	17	,	1	)
(	210	,	18	,	1	)
(	211	,	19	,	1	)
(	212	,	20	,	1	)
(	213	,	21	,	1	)
(	214	,	22	,	1	)
(	215	,	23	,	1	)
(	216	,	24	,	1	)
(	217	,	1	,	1	)
(	218	,	2	,	1	)
(	219	,	3	,	1	)
(	220	,	4	,	1	)
(	221	,	5	,	1	)
(	222	,	6	,	1	)
(	223	,	7	,	1	)
(	224	,	8	,	1	)
(	225	,	9	,	1	)
(	226	,	10	,	1	)
(	227	,	11	,	1	)
(	228	,	12	,	1	)
(	229	,	13	,	1	)
(	230	,	14	,	1	)
(	231	,	15	,	1	)
(	232	,	16	,	1	)
(	233	,	17	,	1	)
(	234	,	18	,	1	)
(	235	,	19	,	1	)
(	236	,	20	,	1	)
(	237	,	21	,	1	)
(	238	,	22	,	1	)
(	239	,	23	,	1	)
(	240	,	24	,	1	)
(	241	,	1	,	1	)
(	242	,	2	,	1	)
(	243	,	3	,	1	)
(	244	,	4	,	1	)
(	245	,	5	,	1	)
(	246	,	6	,	1	)
(	247	,	7	,	1	)
(	248	,	8	,	1	)
(	249	,	9	,	1	)
(	250	,	10	,	1	)
(	251	,	11	,	1	)
(	252	,	12	,	1	)
(	253	,	13	,	1	)
(	254	,	14	,	1	)
(	255	,	15	,	1	)
(	256	,	16	,	1	)
(	257	,	17	,	1	)
(	258	,	18	,	1	)
(	259	,	19	,	1	)
(	260	,	20	,	1	)
(	261	,	21	,	1	)
(	262	,	22	,	1	)
(	263	,	23	,	1	)
(	264	,	24	,	1	)
(	265	,	1	,	1	)
(	266	,	2	,	1	)
(	267	,	3	,	1	)
(	268	,	4	,	1	)
(	269	,	5	,	1	)
(	270	,	6	,	1	)
(	271	,	7	,	1	)
(	272	,	8	,	1	)
(	273	,	9	,	1	)
(	274	,	10	,	1	)
(	275	,	11	,	1	)
(	276	,	12	,	1	)
(	277	,	13	,	1	)
(	278	,	14	,	1	)
(	279	,	15	,	1	)
(	280	,	16	,	1	)
(	281	,	17	,	1	)
(	282	,	18	,	1	)
(	283	,	19	,	1	)
(	284	,	20	,	1	)
(	285	,	21	,	1	)
(	286	,	22	,	1	)
(	287	,	23	,	1	)
(	288	,	24	,	1	)
(	289	,	1	,	1	)
(	290	,	2	,	1	)
(	291	,	3	,	1	)
(	292	,	4	,	1	)
(	293	,	5	,	1	)
(	294	,	6	,	1	)
(	295	,	7	,	1	)
(	296	,	8	,	1	)
(	297	,	9	,	1	)
(	298	,	10	,	1	)
(	299	,	11	,	1	)
(	300	,	12	,	1	)
(	301	,	13	,	1	)
(	302	,	14	,	1	)
(	303	,	15	,	1	)
(	304	,	16	,	1	)
(	305	,	17	,	1	)
(	306	,	18	,	1	)
(	307	,	19	,	1	)
(	308	,	20	,	1	)
(	309	,	21	,	1	)
(	310	,	22	,	1	)
(	311	,	23	,	1	)
(	312	,	24	,	1	)
(	313	,	1	,	1	)
(	314	,	2	,	1	)
(	315	,	3	,	1	)
(	316	,	4	,	1	)
(	317	,	5	,	1	)
(	318	,	6	,	1	)
(	319	,	7	,	1	)
(	320	,	8	,	1	)
(	321	,	9	,	1	)
(	322	,	10	,	1	)
(	323	,	11	,	1	)
(	324	,	12	,	1	)
(	325	,	13	,	1	)
(	326	,	14	,	1	)
(	327	,	15	,	1	)
(	328	,	16	,	1	)
(	329	,	17	,	1	)
(	330	,	18	,	1	)
(	331	,	19	,	1	)
(	332	,	20	,	1	)
(	333	,	21	,	1	)
(	334	,	22	,	1	)
(	335	,	23	,	1	)
(	336	,	24	,	1	)
(	337	,	1	,	1	)
(	338	,	2	,	1	)
(	339	,	3	,	1	)
(	340	,	4	,	1	)
(	341	,	5	,	1	)
(	342	,	6	,	1	)
(	343	,	7	,	1	)
(	344	,	8	,	1	)
(	345	,	9	,	1	)
(	346	,	10	,	1	)
(	347	,	11	,	1	)
(	348	,	12	,	1	)
(	349	,	13	,	1	)
(	350	,	14	,	1	)
(	351	,	15	,	1	)
(	352	,	16	,	1	)
(	353	,	17	,	1	)
(	354	,	18	,	1	)
(	355	,	19	,	1	)
(	356	,	20	,	1	)
(	357	,	21	,	1	)
(	358	,	22	,	1	)
(	359	,	23	,	1	)
(	360	,	24	,	1	)
(	361	,	1	,	2	)
(	362	,	2	,	2	)
(	363	,	3	,	2	)
(	364	,	4	,	2	)
(	365	,	5	,	2	)
(	366	,	6	,	2	)
(	367	,	7	,	2	)
(	368	,	8	,	2	)
(	369	,	9	,	2	)
(	370	,	10	,	2	)
(	371	,	11	,	2	)
(	372	,	12	,	2	)
(	373	,	13	,	2	)
(	374	,	14	,	2	)
(	375	,	15	,	2	)
(	376	,	16	,	2	)
(	377	,	17	,	2	)
(	378	,	18	,	2	)
(	379	,	19	,	2	)
(	380	,	20	,	2	)
(	381	,	21	,	2	)
(	382	,	22	,	2	)
(	383	,	23	,	2	)
(	384	,	24	,	2	)
(	385	,	1	,	1	)
(	386	,	2	,	1	)
(	387	,	3	,	1	)
(	388	,	4	,	1	)
(	389	,	5	,	1	)
(	390	,	6	,	1	)
(	391	,	7	,	1	)
(	392	,	8	,	1	)
(	393	,	9	,	1	)
(	394	,	10	,	1	)
(	395	,	11	,	1	)
(	396	,	12	,	1	)
(	397	,	13	,	1	)
(	398	,	14	,	1	)
(	399	,	15	,	1	)
(	400	,	16	,	1	)
(	401	,	17	,	1	)
(	402	,	18	,	1	)
(	403	,	19	,	1	)
(	404	,	20	,	1	)
(	405	,	21	,	1	)
(	406	,	22	,	1	)
(	407	,	23	,	1	)
(	408	,	24	,	1	)
(	409	,	1	,	1	)
(	410	,	2	,	1	)
(	411	,	3	,	1	)
(	412	,	4	,	1	)
(	413	,	5	,	1	)
(	414	,	6	,	1	)
(	415	,	7	,	1	)
(	416	,	8	,	1	)
(	417	,	9	,	1	)
(	418	,	10	,	1	)
(	419	,	11	,	1	)
(	420	,	12	,	1	)
(	421	,	13	,	1	)
(	422	,	14	,	1	)
(	423	,	15	,	1	)
(	424	,	16	,	1	)
(	425	,	17	,	1	)
(	426	,	18	,	1	)
(	427	,	19	,	1	)
(	428	,	20	,	1	)
(	429	,	21	,	1	)
(	430	,	22	,	1	)
(	431	,	23	,	1	)
(	432	,	24	,	1	)
(	433	,	1	,	4	)
(	434	,	2	,	4	)
(	435	,	3	,	4	)
(	436	,	4	,	4	)
(	437	,	5	,	4	)
(	438	,	6	,	4	)
(	439	,	7	,	4	)
(	440	,	8	,	4	)
(	441	,	9	,	4	)
(	442	,	10	,	4	)
(	443	,	11	,	4	)
(	444	,	12	,	4	)
(	445	,	13	,	4	)
(	446	,	14	,	4	)
(	447	,	15	,	4	)
(	448	,	16	,	4	)
(	449	,	17	,	4	)
(	450	,	18	,	4	)
(	451	,	19	,	4	)
(	452	,	20	,	4	)
(	453	,	21	,	4	)
(	454	,	22	,	4	)
(	455	,	23	,	4	)
(	456	,	24	,	4	)
(	457	,	1	,	4	)
(	458	,	2	,	4	)
(	459	,	3	,	4	)
(	460	,	4	,	4	)
(	461	,	5	,	4	)
(	462	,	6	,	4	)
(	463	,	7	,	4	)
(	464	,	8	,	4	)
(	465	,	9	,	4	)
(	466	,	10	,	4	)
(	467	,	11	,	4	)
(	468	,	12	,	4	)
(	469	,	13	,	4	)
(	470	,	14	,	4	)
(	471	,	15	,	4	)
(	472	,	16	,	4	)
(	473	,	17	,	4	)
(	474	,	18	,	4	)
(	475	,	19	,	4	)
(	476	,	20	,	4	)
(	477	,	21	,	4	)
(	478	,	22	,	4	)
(	479	,	23	,	4	)
(	480	,	24	,	4	)
(	481	,	1	,	5	)
(	482	,	2	,	5	)
(	483	,	3	,	5	)
(	484	,	4	,	5	)
(	485	,	5	,	5	)
(	486	,	6	,	5	)
(	487	,	7	,	5	)
(	488	,	8	,	5	)
(	489	,	9	,	5	)
(	490	,	10	,	5	)
(	491	,	11	,	5	)
(	492	,	12	,	5	)
(	493	,	13	,	5	)
(	494	,	14	,	5	)
(	495	,	15	,	5	)
(	496	,	16	,	5	)
(	497	,	17	,	5	)
(	498	,	18	,	5	)
(	499	,	19	,	5	)
(	500	,	20	,	5	)
(	501	,	21	,	5	)
(	502	,	22	,	5	)
(	503	,	23	,	5	)
(	504	,	24	,	5	)
(	505	,	1	,	4	)
(	506	,	2	,	4	)
(	507	,	3	,	4	)
(	508	,	4	,	4	)
(	509	,	5	,	4	)
(	510	,	6	,	4	)
(	511	,	7	,	4	)
(	512	,	8	,	4	)
(	513	,	9	,	4	)
(	514	,	10	,	4	)
(	515	,	11	,	4	)
(	516	,	12	,	4	)
(	517	,	13	,	4	)
(	518	,	14	,	4	)
(	519	,	15	,	4	)
(	520	,	16	,	4	)
(	521	,	17	,	4	)
(	522	,	18	,	4	)
(	523	,	19	,	4	)
(	524	,	20	,	4	)
(	525	,	21	,	4	)
(	526	,	22	,	4	)
(	527	,	23	,	4	)
(	528	,	24	,	4	)
(	529	,	1	,	2	)
(	530	,	2	,	2	)
(	531	,	3	,	2	)
(	532	,	4	,	2	)
(	533	,	5	,	2	)
(	534	,	6	,	2	)
(	535	,	7	,	2	)
(	536	,	8	,	2	)
(	537	,	9	,	2	)
(	538	,	10	,	2	)
(	539	,	11	,	2	)
(	540	,	12	,	2	)
(	541	,	13	,	2	)
(	542	,	14	,	2	)
(	543	,	15	,	2	)
(	544	,	16	,	2	)
(	545	,	17	,	2	)
(	546	,	18	,	2	)
(	547	,	19	,	2	)
(	548	,	20	,	2	)
(	549	,	21	,	2	)
(	550	,	22	,	2	)
(	551	,	23	,	2	)
(	552	,	24	,	2	)
(	553	,	1	,	1	)
(	554	,	2	,	1	)
(	555	,	3	,	1	)
(	556	,	4	,	1	)
(	557	,	5	,	1	)
(	558	,	6	,	1	)
(	559	,	7	,	1	)
(	560	,	8	,	1	)
(	561	,	9	,	1	)
(	562	,	10	,	1	)
(	563	,	11	,	1	)
(	564	,	12	,	1	)
(	565	,	13	,	1	)
(	566	,	14	,	1	)
(	567	,	15	,	1	)
(	568	,	16	,	1	)
(	569	,	17	,	1	)
(	570	,	18	,	1	)
(	571	,	19	,	1	)
(	572	,	20	,	1	)
(	573	,	21	,	1	)
(	574	,	22	,	1	)
(	575	,	23	,	1	)
(	576	,	24	,	1	)
(	577	,	1	,	1	)
(	578	,	2	,	1	)
(	579	,	3	,	1	)
(	580	,	4	,	1	)
(	581	,	5	,	1	)
(	582	,	6	,	1	)
(	583	,	7	,	1	)
(	584	,	8	,	1	)
(	585	,	9	,	1	)
(	586	,	10	,	1	)
(	587	,	11	,	1	)
(	588	,	12	,	1	)
(	589	,	13	,	1	)
(	590	,	14	,	1	)
(	591	,	15	,	1	)
(	592	,	16	,	1	)
(	593	,	17	,	1	)
(	594	,	18	,	1	)
(	595	,	19	,	1	)
(	596	,	20	,	1	)
(	597	,	21	,	1	)
(	598	,	22	,	1	)
(	599	,	23	,	1	)
(	600	,	24	,	1	)
(	601	,	1	,	1	)
(	602	,	2	,	1	)
(	603	,	3	,	1	)
(	604	,	4	,	1	)
(	605	,	5	,	1	)
(	606	,	6	,	1	)
(	607	,	7	,	1	)
(	608	,	8	,	1	)
(	609	,	9	,	1	)
(	610	,	10	,	1	)
(	611	,	11	,	1	)
(	612	,	12	,	1	)
(	613	,	13	,	1	)
(	614	,	14	,	1	)
(	615	,	15	,	1	)
(	616	,	16	,	1	)
(	617	,	17	,	1	)
(	618	,	18	,	1	)
(	619	,	19	,	1	)
(	620	,	20	,	1	)
(	621	,	21	,	1	)
(	622	,	22	,	1	)
(	623	,	23	,	1	)
(	624	,	24	,	1	)
(	625	,	1	,	4	)
(	626	,	2	,	4	)
(	627	,	3	,	4	)
(	628	,	4	,	4	)
(	629	,	5	,	4	)
(	630	,	6	,	4	)
(	631	,	7	,	4	)
(	632	,	8	,	4	)
(	633	,	9	,	4	)
(	634	,	10	,	4	)
(	635	,	11	,	4	)
(	636	,	12	,	4	)
(	637	,	13	,	4	)
(	638	,	14	,	4	)
(	639	,	15	,	4	)
(	640	,	16	,	4	)
(	641	,	17	,	4	)
(	642	,	18	,	4	)
(	643	,	19	,	4	)
(	644	,	20	,	4	)
(	645	,	21	,	4	)
(	646	,	22	,	4	)
(	647	,	23	,	4	)
(	648	,	24	,	4	)
(	649	,	1	,	1	)
(	650	,	2	,	1	)
(	651	,	3	,	1	)
(	652	,	4	,	1	)
(	653	,	5	,	1	)
(	654	,	6	,	1	)
(	655	,	7	,	1	)
(	656	,	8	,	1	)
(	657	,	9	,	1	)
(	658	,	10	,	1	)
(	659	,	11	,	1	)
(	660	,	12	,	1	)
(	661	,	13	,	1	)
(	662	,	14	,	1	)
(	663	,	15	,	1	)
(	664	,	16	,	1	)
(	665	,	17	,	1	)
(	666	,	18	,	1	)
(	667	,	19	,	1	)
(	668	,	20	,	1	)
(	669	,	21	,	1	)
(	670	,	22	,	1	)
(	671	,	23	,	1	)
(	672	,	24	,	1	)
(	673	,	1	,	12	)
(	674	,	2	,	12	)
(	675	,	3	,	12	)
(	676	,	4	,	12	)
(	677	,	5	,	12	)
(	678	,	6	,	12	)
(	679	,	7	,	12	)
(	680	,	8	,	12	)
(	681	,	9	,	12	)
(	682	,	10	,	12	)
(	683	,	11	,	12	)
(	684	,	12	,	12	)
(	685	,	13	,	12	)
(	686	,	14	,	12	)
(	687	,	15	,	12	)
(	688	,	16	,	12	)
(	689	,	17	,	12	)
(	690	,	18	,	12	)
(	691	,	19	,	12	)
(	692	,	20	,	12	)
(	693	,	21	,	12	)
(	694	,	22	,	12	)
(	695	,	23	,	12	)
(	696	,	24	,	12	)
(	697	,	1	,	2	)
(	698	,	2	,	2	)
(	699	,	3	,	2	)
(	700	,	4	,	2	)
(	701	,	5	,	2	)
(	702	,	6	,	2	)
(	703	,	7	,	2	)
(	704	,	8	,	2	)
(	705	,	9	,	2	)
(	706	,	10	,	2	)
(	707	,	11	,	2	)
(	708	,	12	,	2	)
(	709	,	13	,	2	)
(	710	,	14	,	2	)
(	711	,	15	,	2	)
(	712	,	16	,	2	)
(	713	,	17	,	2	)
(	714	,	18	,	2	)
(	715	,	19	,	2	)
(	716	,	20	,	2	)
(	717	,	21	,	2	)
(	718	,	22	,	2	)
(	719	,	23	,	2	)
(	720	,	24	,	2	)
(	721	,	1	,	5	)
(	722	,	2	,	5	)
(	723	,	3	,	5	)
(	724	,	4	,	5	)
(	725	,	5	,	5	)
(	726	,	6	,	5	)
(	727	,	7	,	5	)
(	728	,	8	,	5	)
(	729	,	9	,	5	)
(	730	,	10	,	5	)
(	731	,	11	,	5	)
(	732	,	12	,	5	)
(	733	,	13	,	5	)
(	734	,	14	,	5	)
(	735	,	15	,	5	)
(	736	,	16	,	5	)
(	737	,	17	,	5	)
(	738	,	18	,	5	)
(	739	,	19	,	5	)
(	740	,	20	,	5	)
(	741	,	21	,	5	)
(	742	,	22	,	5	)
(	743	,	23	,	5	)
(	744	,	24	,	5	)
(	745	,	1	,	1	)
(	746	,	2	,	1	)
(	747	,	3	,	1	)
(	748	,	4	,	1	)
(	749	,	5	,	1	)
(	750	,	6	,	1	)
(	751	,	7	,	1	)
(	752	,	8	,	1	)
(	753	,	9	,	1	)
(	754	,	10	,	1	)
(	755	,	11	,	1	)
(	756	,	12	,	1	)
(	757	,	13	,	1	)
(	758	,	14	,	1	)
(	759	,	15	,	1	)
(	760	,	16	,	1	)
(	761	,	17	,	1	)
(	762	,	18	,	1	)
(	763	,	19	,	1	)
(	764	,	20	,	1	)
(	765	,	21	,	1	)
(	766	,	22	,	1	)
(	767	,	23	,	1	)
(	768	,	24	,	1	)
(	769	,	1	,	3	)
(	770	,	2	,	3	)
(	771	,	3	,	3	)
(	772	,	4	,	3	)
(	773	,	5	,	3	)
(	774	,	6	,	3	)
(	775	,	7	,	3	)
(	776	,	8	,	3	)
(	777	,	9	,	3	)
(	778	,	10	,	3	)
(	779	,	11	,	3	)
(	780	,	12	,	3	)
(	781	,	13	,	3	)
(	782	,	14	,	3	)
(	783	,	15	,	3	)
(	784	,	16	,	3	)
(	785	,	17	,	3	)
(	786	,	18	,	3	)
(	787	,	19	,	3	)
(	788	,	20	,	3	)
(	789	,	21	,	3	)
(	790	,	22	,	3	)
(	791	,	23	,	3	)
(	792	,	24	,	3	)
(	793	,	1	,	2	)
(	794	,	2	,	2	)
(	795	,	3	,	2	)
(	796	,	4	,	2	)
(	797	,	5	,	2	)
(	798	,	6	,	2	)
(	799	,	7	,	2	)
(	800	,	8	,	2	)
(	801	,	9	,	2	)
(	802	,	10	,	2	)
(	803	,	11	,	2	)
(	804	,	12	,	2	)
(	805	,	13	,	2	)
(	806	,	14	,	2	)
(	807	,	15	,	2	)
(	808	,	16	,	2	)
(	809	,	17	,	2	)
(	810	,	18	,	2	)
(	811	,	19	,	2	)
(	812	,	20	,	2	)
(	813	,	21	,	2	)
(	814	,	22	,	2	)
(	815	,	23	,	2	)
(	816	,	24	,	2	)
(	817	,	1	,	3	)
(	818	,	2	,	3	)
(	819	,	3	,	3	)
(	820	,	4	,	3	)
(	821	,	5	,	3	)
(	822	,	6	,	3	)
(	823	,	7	,	3	)
(	824	,	8	,	3	)
(	825	,	9	,	3	)
(	826	,	10	,	3	)
(	827	,	11	,	3	)
(	828	,	12	,	3	)
(	829	,	13	,	3	)
(	830	,	14	,	3	)
(	831	,	15	,	3	)
(	832	,	16	,	3	)
(	833	,	17	,	3	)
(	834	,	18	,	3	)
(	835	,	19	,	3	)
(	836	,	20	,	3	)
(	837	,	21	,	3	)
(	838	,	22	,	3	)
(	839	,	23	,	3	)
(	840	,	24	,	3	)
(	841	,	1	,	1	)
(	842	,	2	,	1	)
(	843	,	3	,	1	)
(	844	,	4	,	1	)
(	845	,	5	,	1	)
(	846	,	6	,	1	)
(	847	,	7	,	1	)
(	848	,	8	,	1	)
(	849	,	9	,	1	)
(	850	,	10	,	1	)
(	851	,	11	,	1	)
(	852	,	12	,	1	)
(	853	,	13	,	1	)
(	854	,	14	,	1	)
(	855	,	15	,	1	)
(	856	,	16	,	1	)
(	857	,	17	,	1	)
(	858	,	18	,	1	)
(	859	,	19	,	1	)
(	860	,	20	,	1	)
(	861	,	21	,	1	)
(	862	,	22	,	1	)
(	863	,	23	,	1	)
(	864	,	24	,	1	)
(	865	,	1	,	12	)
(	866	,	2	,	12	)
(	867	,	3	,	12	)
(	868	,	4	,	12	)
(	869	,	5	,	12	)
(	870	,	6	,	12	)
(	871	,	7	,	12	)
(	872	,	8	,	12	)
(	873	,	9	,	12	)
(	874	,	10	,	12	)
(	875	,	11	,	12	)
(	876	,	12	,	12	)
(	877	,	13	,	12	)
(	878	,	14	,	12	)
(	879	,	15	,	12	)
(	880	,	16	,	12	)
(	881	,	17	,	12	)
(	882	,	18	,	12	)
(	883	,	19	,	12	)
(	884	,	20	,	12	)
(	885	,	21	,	12	)
(	886	,	22	,	12	)
(	887	,	23	,	12	)
(	888	,	24	,	12	)
(	889	,	1	,	5	)
(	890	,	2	,	5	)
(	891	,	3	,	5	)
(	892	,	4	,	5	)
(	893	,	5	,	5	)
(	894	,	6	,	5	)
(	895	,	7	,	5	)
(	896	,	8	,	5	)
(	897	,	9	,	5	)
(	898	,	10	,	5	)
(	899	,	11	,	5	)
(	900	,	12	,	5	)
(	901	,	13	,	5	)
(	902	,	14	,	5	)
(	903	,	15	,	5	)
(	904	,	16	,	5	)
(	905	,	17	,	5	)
(	906	,	18	,	5	)
(	907	,	19	,	5	)
(	908	,	20	,	5	)
(	909	,	21	,	5	)
(	910	,	22	,	5	)
(	911	,	23	,	5	)
(	912	,	24	,	5	)
(	913	,	1	,	1	)
(	914	,	2	,	1	)
(	915	,	3	,	1	)
(	916	,	4	,	1	)
(	917	,	5	,	1	)
(	918	,	6	,	1	)
(	919	,	7	,	1	)
(	920	,	8	,	1	)
(	921	,	9	,	1	)
(	922	,	10	,	1	)
(	923	,	11	,	1	)
(	924	,	12	,	1	)
(	925	,	13	,	1	)
(	926	,	14	,	1	)
(	927	,	15	,	1	)
(	928	,	16	,	1	)
(	929	,	17	,	1	)
(	930	,	18	,	1	)
(	931	,	19	,	1	)
(	932	,	20	,	1	)
(	933	,	21	,	1	)
(	934	,	22	,	1	)
(	935	,	23	,	1	)
(	936	,	24	,	1	)
(	937	,	1	,	1	)
(	938	,	2	,	1	)
(	939	,	3	,	1	)
(	940	,	4	,	1	)
(	941	,	5	,	1	)
(	942	,	6	,	1	)
(	943	,	7	,	1	)
(	944	,	8	,	1	)
(	945	,	9	,	1	)
(	946	,	10	,	1	)
(	947	,	11	,	1	)
